user_id,product_id,product_category,event_type,event_timestamp,price,user_location,device_type,quantity,coupon_used,user_age,user_gender,product_rating,product_stock_status,payment_method
U130,P441,Home,add_to_cart,19-05-2025 18:41,228.62,Chennai,Tablet,2,Yes,55+,Other,2.82,In Stock,
U569,P276,Sports,add_to_cart,16-12-2024 17:18,1001.29,Hyderabad,Tablet,4,Yes,35-44,Female,4.43,Out of Stock,
U515,P443,Clothing,purchase,29-03-2025 03:12,260.78,Mumbai,Tablet,4,No,35-44,Other,3.07,Out of Stock,Debit Card
U230,P977,Books,purchase,28-05-2025 08:00,323.95,Bangalore,Tablet,3,Yes,35-44,Other,3.53,In Stock,UPI
U124,P195,Books,add_to_cart,23-12-2024 11:31,209.12,Kolkata,Desktop,3,Yes,25-34,Other,1.54,In Stock,
U173,P849,Sports,add_to_cart,03-02-2025 15:47,587.45,Pune,Tablet,2,Yes,25-34,Female,4.06,In Stock,
U703,P190,Home,add_to_cart,05-02-2025 19:55,582.97,Delhi,Desktop,5,No,25-34,Female,2.87,In Stock,
U310,P662,Clothing,add_to_cart,13-01-2025 10:59,855.75,Mumbai,Mobile,3,No,35-44,Male,3.79,Out of Stock,
U432,P531,Beauty,add_to_cart,25-04-2025 00:23,55.46,Kolkata,Tablet,1,No,25-34,Other,1.5,In Stock,
U281,P543,Home,add_to_cart,10-04-2025 14:28,196.7,Delhi,Mobile,3,No,55+,Other,4.45,In Stock,
U786,P714,Beauty,purchase,27-12-2024 13:03,774.4,Delhi,Desktop,3,Yes,45-54,Female,1.57,Out of Stock,Net Banking
U143,P372,Home,view,06-05-2025 09:33,268.93,Pune,Mobile,0,Yes,45-54,Female,3.15,In Stock,
U168,P273,Clothing,purchase,29-05-2025 03:25,860.38,Mumbai,Mobile,2,No,25-34,Male,4.79,Out of Stock,UPI
U663,P310,Toys,purchase,06-04-2025 04:22,828.56,Hyderabad,Desktop,4,No,25-34,Male,4.05,Out of Stock,UPI
U401,P687,Clothing,add_to_cart,04-04-2025 08:01,104.21,Mumbai,Desktop,5,Yes,25-34,Other,1.71,In Stock,
U982,P872,Home,purchase,22-04-2025 18:19,333.93,Bangalore,Desktop,3,No,18-24,Female,1.8,In Stock,Debit Card
U892,P810,Electronics,add_to_cart,24-04-2025 06:39,657.31,Kolkata,Desktop,3,Yes,45-54,Other,1.51,Out of Stock,
U510,P206,Clothing,view,11-12-2024 09:13,350.54,Mumbai,Mobile,0,No,35-44,Male,3.75,Out of Stock,
U676,P651,Books,purchase,09-05-2025 12:50,991.84,Delhi,Mobile,4,Yes,35-44,Other,4.54,Out of Stock,Cash
U238,P439,Electronics,purchase,22-04-2025 17:46,85.61,Mumbai,Desktop,3,Yes,35-44,Other,4.68,In Stock,Debit Card
U770,P844,Beauty,purchase,01-02-2025 20:09,709.73,Hyderabad,Desktop,4,No,25-34,Other,4.12,In Stock,Cash
U782,P780,Beauty,purchase,12-04-2025 23:17,848.31,Pune,Mobile,4,Yes,18-24,Male,3.3,In Stock,Cash
U899,P23,Beauty,add_to_cart,24-03-2025 07:03,580.38,Kolkata,Desktop,2,Yes,25-34,Male,3.58,Out of Stock,
U362,P847,Home,add_to_cart,22-04-2025 14:24,381.18,Chennai,Desktop,1,Yes,25-34,Female,1.55,In Stock,
U848,P303,Sports,add_to_cart,15-04-2025 06:12,551.38,Chennai,Tablet,3,No,55+,Female,4.75,Out of Stock,
U608,P870,Home,purchase,28-02-2025 14:55,613.56,Hyderabad,Desktop,3,Yes,55+,Male,3.78,In Stock,Cash
U577,P524,Clothing,add_to_cart,28-03-2025 23:38,416.29,Kolkata,Desktop,3,Yes,55+,Female,3.95,Out of Stock,
U376,P394,Clothing,view,31-12-2024 13:21,444.29,Delhi,Mobile,0,No,45-54,Male,2.64,Out of Stock,
U935,P736,Beauty,view,15-02-2025 18:04,785.73,Delhi,Tablet,0,Yes,55+,Male,4.69,In Stock,
U177,P119,Clothing,add_to_cart,28-05-2025 09:20,901.02,Bangalore,Tablet,3,Yes,55+,Male,4.92,Out of Stock,
U466,P145,Sports,purchase,24-02-2025 07:33,385.93,Delhi,Mobile,2,Yes,45-54,Male,5,In Stock,UPI
U96,P668,Books,add_to_cart,26-12-2024 08:27,300.17,Mumbai,Mobile,4,Yes,25-34,Other,3.99,In Stock,
U407,P312,Toys,view,17-05-2025 18:07,868.7,Chennai,Mobile,0,Yes,25-34,Other,1.78,Out of Stock,
U289,P422,Toys,view,25-01-2025 07:24,526.62,Delhi,Desktop,0,Yes,25-34,Male,4.45,Out of Stock,
U689,P32,Home,add_to_cart,29-01-2025 20:16,658.6,Hyderabad,Mobile,5,No,35-44,Male,1.02,Out of Stock,
U492,P438,Beauty,add_to_cart,25-03-2025 08:42,476.62,Chennai,Mobile,4,No,25-34,Female,1.52,In Stock,
U741,P59,Toys,view,15-02-2025 09:30,211.5,Mumbai,Tablet,0,Yes,45-54,Female,1.1,In Stock,
U522,P383,Books,view,22-04-2025 13:05,119.23,Mumbai,Desktop,0,Yes,35-44,Male,3.74,In Stock,
U510,P513,Electronics,view,05-01-2025 04:21,1013.76,Delhi,Mobile,0,No,35-44,Other,4.25,In Stock,
U591,P806,Books,add_to_cart,15-12-2024 14:40,975.37,Bangalore,Tablet,3,No,55+,Male,2.46,Out of Stock,
U370,P580,Home,view,11-03-2025 19:26,157.05,Hyderabad,Desktop,0,No,35-44,Other,1.17,Out of Stock,
U634,P73,Clothing,purchase,06-03-2025 16:20,311.1,Chennai,Mobile,1,No,18-24,Other,2.46,In Stock,Debit Card
U971,P499,Home,add_to_cart,06-05-2025 23:46,502.6,Pune,Tablet,1,Yes,25-34,Male,2.25,Out of Stock,
U953,P677,Toys,add_to_cart,12-12-2024 11:20,593.52,Delhi,Tablet,3,No,18-24,Other,1.51,In Stock,
U885,P332,Home,purchase,25-01-2025 22:30,878.43,Chennai,Desktop,4,Yes,35-44,Other,2.44,Out of Stock,UPI
U590,P470,Electronics,view,01-02-2025 20:09,728.17,Pune,Tablet,0,Yes,35-44,Other,4.91,Out of Stock,
U962,P98,Home,add_to_cart,01-01-2025 12:46,572.3,Hyderabad,Desktop,2,No,45-54,Other,4.24,Out of Stock,
U881,P669,Beauty,add_to_cart,15-02-2025 22:20,874.71,Chennai,Tablet,5,No,35-44,Male,3.82,Out of Stock,
U255,P145,Clothing,view,26-04-2025 07:37,457.48,Mumbai,Tablet,0,Yes,55+,Male,3.19,In Stock,
U153,P797,Home,purchase,30-03-2025 01:36,198.49,Mumbai,Mobile,2,Yes,25-34,Other,1.82,Out of Stock,UPI
U192,P821,Toys,purchase,02-03-2025 18:43,438.77,Mumbai,Tablet,4,No,25-34,Male,2.44,Out of Stock,Debit Card
U901,P317,Toys,add_to_cart,04-01-2025 04:43,686.65,Delhi,Desktop,3,Yes,55+,Male,2.2,Out of Stock,
U643,P767,Toys,add_to_cart,01-04-2025 05:41,242.04,Chennai,Tablet,3,No,55+,Other,1.57,Out of Stock,
U224,P909,Beauty,purchase,14-02-2025 05:32,230.91,Bangalore,Tablet,5,Yes,55+,Male,4.04,In Stock,Credit Card
U882,P56,Electronics,add_to_cart,29-04-2025 19:49,273.6,Hyderabad,Tablet,1,No,55+,Male,2.65,In Stock,
U100,P92,Sports,add_to_cart,11-04-2025 04:38,480.14,Mumbai,Mobile,4,No,35-44,Female,4.27,In Stock,
U281,P721,Clothing,add_to_cart,27-02-2025 01:31,779.07,Mumbai,Desktop,5,Yes,18-24,Female,4.46,Out of Stock,
U529,P847,Beauty,view,25-03-2025 17:31,411.18,Kolkata,Desktop,0,No,18-24,Other,4.21,Out of Stock,
U510,P278,Sports,add_to_cart,16-12-2024 19:18,72.18,Mumbai,Desktop,5,Yes,45-54,Other,3.51,In Stock,
U194,P329,Clothing,add_to_cart,14-01-2025 22:55,697.42,Bangalore,Tablet,3,No,25-34,Male,1.44,In Stock,
U748,P573,Beauty,add_to_cart,08-01-2025 13:49,702.93,Chennai,Tablet,4,Yes,35-44,Female,2.52,In Stock,
U377,P36,Sports,purchase,11-05-2025 18:34,917.64,Delhi,Desktop,4,Yes,45-54,Other,3.19,In Stock,Credit Card
U578,P920,Sports,add_to_cart,16-03-2025 00:51,316.53,Kolkata,Tablet,2,No,55+,Other,4.37,Out of Stock,
U380,P897,Books,add_to_cart,14-03-2025 18:39,567.18,Delhi,Tablet,1,No,25-34,Other,1.33,Out of Stock,
U189,P135,Electronics,view,09-04-2025 06:12,772.2,Mumbai,Tablet,0,No,55+,Female,2.47,In Stock,
U623,P392,Books,view,05-12-2024 13:16,329.88,Chennai,Desktop,0,Yes,35-44,Female,1.37,Out of Stock,
U544,P842,Books,purchase,07-03-2025 23:54,483.67,Delhi,Tablet,5,No,18-24,Other,1.78,Out of Stock,Debit Card
U181,P25,Home,purchase,18-12-2024 07:05,160.05,Mumbai,Mobile,1,No,25-34,Other,3.99,Out of Stock,Cash
U235,P641,Beauty,add_to_cart,27-02-2025 04:40,1013.34,Hyderabad,Desktop,1,No,45-54,Male,1.85,Out of Stock,
U614,P56,Home,purchase,30-05-2025 23:32,719.28,Chennai,Tablet,4,Yes,45-54,Other,2.08,In Stock,UPI
U786,P901,Books,add_to_cart,08-12-2024 13:00,668.28,Bangalore,Tablet,1,No,35-44,Other,2.89,Out of Stock,
U443,P575,Beauty,purchase,13-02-2025 08:20,503.19,Bangalore,Desktop,5,No,55+,Other,2.64,In Stock,UPI
U401,P227,Sports,purchase,07-04-2025 18:26,1008.16,Delhi,Mobile,3,Yes,45-54,Female,1.01,Out of Stock,Debit Card
U916,P279,Sports,view,07-12-2024 00:24,1037.88,Chennai,Tablet,0,Yes,55+,Other,4.76,In Stock,
U361,P996,Clothing,view,02-03-2025 02:57,994.7,Kolkata,Tablet,0,Yes,25-34,Female,4.41,In Stock,
U8,P639,Books,add_to_cart,06-12-2024 14:57,375.22,Pune,Desktop,3,Yes,45-54,Female,3.54,Out of Stock,
U37,P395,Clothing,add_to_cart,06-03-2025 05:26,967.01,Bangalore,Mobile,3,Yes,35-44,Male,3.76,Out of Stock,
U603,P715,Sports,add_to_cart,23-01-2025 14:13,175.66,Chennai,Desktop,3,Yes,45-54,Male,1.77,In Stock,
U893,P357,Beauty,purchase,25-04-2025 07:24,594.55,Kolkata,Tablet,3,No,55+,Female,1.6,In Stock,Credit Card
U3,P108,Home,view,09-02-2025 10:23,671.23,Hyderabad,Mobile,0,Yes,18-24,Other,3.52,In Stock,
U528,P295,Beauty,view,09-05-2025 11:14,138.12,Hyderabad,Desktop,0,No,35-44,Male,3.06,In Stock,
U672,P102,Home,add_to_cart,13-03-2025 14:29,80.86,Mumbai,Desktop,1,No,25-34,Female,3.2,Out of Stock,
U39,P38,Electronics,view,06-03-2025 19:23,846.59,Delhi,Desktop,0,No,55+,Male,2.07,Out of Stock,
U665,P371,Electronics,add_to_cart,30-05-2025 23:15,241.05,Mumbai,Desktop,5,No,35-44,Female,2.9,In Stock,
U885,P160,Home,view,12-12-2024 06:09,1020.07,Bangalore,Mobile,0,Yes,25-34,Male,1.71,In Stock,
U380,P269,Electronics,view,14-03-2025 10:08,355.01,Kolkata,Tablet,0,Yes,35-44,Other,3.27,In Stock,
U107,P23,Books,purchase,22-04-2025 16:18,860.26,Kolkata,Tablet,5,Yes,35-44,Male,1.57,In Stock,Cash
U586,P354,Home,view,08-01-2025 04:21,184.94,Mumbai,Tablet,0,No,45-54,Other,3.59,Out of Stock,
U818,P898,Home,view,03-03-2025 03:10,211.44,Hyderabad,Desktop,0,Yes,35-44,Male,3.64,Out of Stock,
U271,P669,Toys,purchase,26-01-2025 00:07,437.94,Chennai,Desktop,2,No,55+,Female,1.75,In Stock,Credit Card
U366,P959,Beauty,view,25-05-2025 06:05,524.35,Pune,Mobile,0,Yes,55+,Male,1.42,Out of Stock,
U530,P715,Beauty,purchase,13-05-2025 01:57,444.14,Hyderabad,Desktop,4,Yes,25-34,Female,3.86,Out of Stock,Net Banking
U400,P575,Books,add_to_cart,13-05-2025 12:01,386.5,Hyderabad,Tablet,3,Yes,25-34,Other,3.13,Out of Stock,
U473,P183,Toys,view,22-02-2025 20:53,294.99,Hyderabad,Tablet,0,Yes,45-54,Other,2.83,Out of Stock,
U241,P554,Clothing,purchase,26-05-2025 13:41,624.09,Hyderabad,Mobile,1,Yes,55+,Male,1.49,Out of Stock,UPI
U547,P603,Books,view,19-03-2025 02:52,362.29,Pune,Mobile,0,Yes,25-34,Female,4.83,In Stock,
U11,P458,Beauty,view,28-01-2025 08:07,787.58,Mumbai,Mobile,0,No,45-54,Other,3.53,Out of Stock,
U965,P751,Sports,purchase,13-01-2025 20:26,577.47,Hyderabad,Tablet,5,Yes,18-24,Male,1.03,In Stock,UPI
U929,P122,Beauty,purchase,21-04-2025 01:53,943.44,Bangalore,Tablet,1,No,55+,Other,2.69,In Stock,UPI
U745,P461,Home,add_to_cart,15-01-2025 02:45,452.2,Delhi,Desktop,2,Yes,18-24,Other,3.58,Out of Stock,
U868,P572,Clothing,view,05-04-2025 18:30,747.74,Kolkata,Desktop,0,No,25-34,Male,1.63,In Stock,
U156,P814,Electronics,add_to_cart,19-12-2024 16:24,511.86,Kolkata,Mobile,5,Yes,18-24,Male,2.43,Out of Stock,
U907,P18,Home,add_to_cart,22-02-2025 00:13,93.51,Bangalore,Tablet,4,No,35-44,Male,3.64,In Stock,
U637,P253,Home,add_to_cart,03-04-2025 13:38,137.29,Hyderabad,Tablet,1,Yes,18-24,Male,3.52,In Stock,
U152,P73,Home,view,12-01-2025 21:10,890.69,Hyderabad,Mobile,0,No,35-44,Male,1.93,Out of Stock,
U934,P685,Books,purchase,01-06-2025 17:18,647.62,Mumbai,Desktop,3,No,25-34,Other,2.24,Out of Stock,Credit Card
U504,P784,Beauty,purchase,09-01-2025 18:51,94.98,Kolkata,Mobile,1,No,35-44,Female,2.59,Out of Stock,UPI
U337,P408,Home,purchase,06-02-2025 19:52,796.05,Chennai,Tablet,3,Yes,18-24,Male,2.24,In Stock,UPI
U293,P563,Toys,purchase,06-03-2025 03:11,828.38,Delhi,Tablet,2,No,18-24,Female,1.27,In Stock,Debit Card
U995,P694,Books,purchase,03-06-2025 10:55,458.77,Hyderabad,Tablet,1,Yes,18-24,Male,2.25,Out of Stock,Net Banking
U675,P424,Clothing,view,09-12-2024 12:45,105.37,Kolkata,Mobile,0,Yes,25-34,Other,3.66,Out of Stock,
U57,P122,Sports,purchase,16-05-2025 07:21,489.85,Delhi,Mobile,5,No,35-44,Female,4.38,In Stock,Credit Card
U908,P445,Beauty,add_to_cart,04-02-2025 19:24,377.23,Hyderabad,Mobile,3,Yes,25-34,Male,2.31,In Stock,
U233,P815,Electronics,add_to_cart,12-12-2024 06:39,546.27,Mumbai,Desktop,4,No,18-24,Male,3.42,Out of Stock,
U578,P266,Home,add_to_cart,03-06-2025 11:51,132.49,Chennai,Desktop,4,Yes,55+,Other,1.2,Out of Stock,
U768,P235,Toys,purchase,03-05-2025 12:20,639.56,Kolkata,Tablet,4,Yes,18-24,Other,1.55,In Stock,Debit Card
U920,P895,Home,purchase,06-02-2025 20:30,697.34,Pune,Desktop,5,Yes,55+,Female,3.67,In Stock,UPI
U718,P946,Electronics,view,08-05-2025 04:04,660.61,Bangalore,Tablet,0,Yes,55+,Male,1.25,In Stock,
U300,P305,Clothing,add_to_cart,20-01-2025 13:55,913.79,Chennai,Tablet,3,No,55+,Male,4.52,In Stock,
U815,P10,Electronics,view,03-03-2025 13:21,184.44,Bangalore,Tablet,0,Yes,18-24,Male,2.16,Out of Stock,
U499,P771,Beauty,view,10-04-2025 09:12,538.05,Bangalore,Desktop,0,Yes,25-34,Male,4.96,In Stock,
U106,P483,Books,add_to_cart,10-03-2025 11:09,312.28,Chennai,Tablet,3,No,25-34,Male,3.11,In Stock,
U507,P950,Books,purchase,12-01-2025 00:17,928.93,Delhi,Tablet,5,Yes,55+,Other,3.5,In Stock,Credit Card
U592,P393,Sports,add_to_cart,28-02-2025 20:46,371.81,Pune,Desktop,1,Yes,55+,Female,4.75,Out of Stock,
U634,P695,Sports,add_to_cart,03-02-2025 16:53,925.6,Chennai,Desktop,3,Yes,18-24,Female,4.02,Out of Stock,
U939,P353,Books,add_to_cart,30-12-2024 13:26,874.68,Chennai,Tablet,2,No,18-24,Other,2.65,In Stock,
U516,P732,Toys,purchase,18-05-2025 14:40,440.71,Hyderabad,Tablet,3,Yes,35-44,Other,4.06,In Stock,Credit Card
U223,P945,Beauty,view,18-03-2025 21:03,710.87,Bangalore,Mobile,0,No,35-44,Female,2.65,In Stock,
U78,P346,Clothing,view,29-03-2025 10:25,196.12,Hyderabad,Desktop,0,Yes,35-44,Other,3.85,In Stock,
U146,P12,Electronics,add_to_cart,15-04-2025 02:15,232.8,Mumbai,Desktop,5,Yes,35-44,Female,2.24,Out of Stock,
U731,P453,Clothing,add_to_cart,23-12-2024 00:15,74.7,Delhi,Desktop,1,No,18-24,Male,3.68,In Stock,
U753,P787,Toys,purchase,09-01-2025 23:44,825.37,Chennai,Desktop,5,Yes,55+,Male,2.63,Out of Stock,UPI
U233,P384,Toys,view,16-01-2025 02:42,829.24,Kolkata,Tablet,0,No,55+,Other,3.28,Out of Stock,
U58,P890,Toys,view,06-04-2025 22:52,1038.26,Pune,Desktop,0,No,55+,Male,2.18,Out of Stock,
U668,P822,Beauty,purchase,15-12-2024 02:26,1035.19,Pune,Mobile,2,No,55+,Male,3.73,Out of Stock,UPI
U469,P416,Toys,purchase,17-02-2025 05:11,152.36,Bangalore,Desktop,5,Yes,35-44,Male,1.29,In Stock,Credit Card
U345,P770,Sports,view,23-02-2025 07:15,170.39,Chennai,Tablet,0,No,18-24,Female,3.31,Out of Stock,
U749,P493,Home,add_to_cart,09-05-2025 03:31,461.02,Chennai,Desktop,5,Yes,55+,Female,4.85,Out of Stock,
U867,P786,Clothing,view,28-02-2025 06:54,952.45,Pune,Desktop,0,No,25-34,Male,2.17,In Stock,
U52,P326,Books,add_to_cart,23-12-2024 17:42,962.89,Bangalore,Desktop,2,Yes,18-24,Other,1.88,In Stock,
U543,P701,Sports,view,06-04-2025 20:55,502.68,Kolkata,Mobile,0,Yes,25-34,Other,4.79,In Stock,
U228,P663,Home,add_to_cart,18-03-2025 16:00,338.43,Pune,Desktop,1,No,35-44,Other,3.95,Out of Stock,
U723,P790,Home,add_to_cart,22-03-2025 06:17,202.04,Mumbai,Tablet,4,Yes,18-24,Other,3.95,In Stock,
U66,P101,Home,view,24-04-2025 12:16,779.91,Kolkata,Desktop,0,Yes,55+,Female,1.68,Out of Stock,
U459,P609,Books,view,30-01-2025 07:06,780.24,Delhi,Tablet,0,No,18-24,Male,1.2,Out of Stock,
U742,P879,Electronics,view,02-02-2025 03:00,458.51,Pune,Tablet,0,No,25-34,Female,4.18,Out of Stock,
U256,P748,Clothing,purchase,27-04-2025 18:05,767.35,Bangalore,Mobile,5,Yes,55+,Female,4.33,In Stock,Net Banking
U453,P749,Electronics,purchase,17-05-2025 22:01,644.35,Bangalore,Tablet,5,Yes,55+,Other,4.84,Out of Stock,Cash
U683,P919,Home,add_to_cart,22-01-2025 04:37,746.96,Hyderabad,Tablet,1,No,25-34,Male,3.86,In Stock,
U960,P669,Electronics,view,14-05-2025 06:10,1042.56,Delhi,Desktop,0,No,35-44,Female,3.33,Out of Stock,
U148,P429,Home,add_to_cart,26-04-2025 14:13,631.58,Kolkata,Desktop,4,No,35-44,Female,3.43,Out of Stock,
U699,P296,Books,purchase,15-05-2025 11:30,58.29,Delhi,Mobile,2,Yes,55+,Other,2.8,Out of Stock,Net Banking
U25,P479,Books,add_to_cart,19-01-2025 22:02,185.16,Pune,Tablet,2,Yes,45-54,Male,2.87,In Stock,
U212,P460,Clothing,add_to_cart,02-03-2025 08:57,976.75,Pune,Desktop,4,No,45-54,Male,2.88,Out of Stock,
U792,P263,Toys,view,15-03-2025 09:58,602.18,Hyderabad,Desktop,0,No,18-24,Male,3.16,Out of Stock,
U134,P920,Clothing,add_to_cart,28-02-2025 05:45,756.12,Delhi,Tablet,2,Yes,35-44,Other,3.9,Out of Stock,
U472,P44,Sports,add_to_cart,19-03-2025 14:12,412.36,Delhi,Desktop,1,No,25-34,Other,3.77,In Stock,
U258,P9,Toys,purchase,14-03-2025 18:43,802.89,Pune,Tablet,1,No,25-34,Female,4.46,In Stock,Net Banking
U649,P917,Books,view,15-12-2024 22:55,159.15,Delhi,Mobile,0,Yes,18-24,Female,2.21,In Stock,
U821,P379,Home,add_to_cart,18-01-2025 06:43,742.55,Bangalore,Mobile,5,No,35-44,Male,2.44,Out of Stock,
U542,P621,Books,purchase,31-12-2024 22:32,462.95,Bangalore,Mobile,1,No,25-34,Other,4.56,Out of Stock,Net Banking
U794,P333,Toys,add_to_cart,15-03-2025 13:45,826.79,Hyderabad,Desktop,5,Yes,18-24,Female,4.25,Out of Stock,
U448,P243,Toys,add_to_cart,05-03-2025 06:25,766.21,Pune,Tablet,2,No,25-34,Other,3.32,Out of Stock,
U953,P149,Electronics,add_to_cart,01-05-2025 23:24,900.94,Delhi,Tablet,3,No,18-24,Female,1.41,In Stock,
U317,P614,Beauty,add_to_cart,09-12-2024 19:46,137.79,Mumbai,Desktop,4,Yes,25-34,Other,2.22,In Stock,
U197,P786,Toys,view,13-05-2025 10:39,1002.99,Delhi,Desktop,0,Yes,55+,Male,4.39,In Stock,
U411,P385,Clothing,purchase,15-12-2024 13:33,322.17,Delhi,Desktop,1,Yes,55+,Other,1.25,Out of Stock,Credit Card
U685,P888,Sports,purchase,06-03-2025 09:17,74.19,Kolkata,Desktop,1,Yes,18-24,Male,4.73,Out of Stock,UPI
U835,P585,Books,view,23-03-2025 06:12,868.35,Hyderabad,Tablet,0,Yes,45-54,Other,2.25,Out of Stock,
U409,P100,Sports,view,23-12-2024 10:42,54.67,Pune,Mobile,0,Yes,55+,Male,4.19,In Stock,
U838,P691,Sports,add_to_cart,08-12-2024 06:35,977.54,Chennai,Desktop,2,No,18-24,Other,4.59,Out of Stock,
U266,P775,Clothing,purchase,23-03-2025 04:16,993.13,Mumbai,Tablet,2,Yes,55+,Other,4.54,In Stock,Cash
U988,P564,Sports,view,11-01-2025 16:14,891.21,Kolkata,Mobile,0,No,18-24,Other,1.49,Out of Stock,
U689,P356,Clothing,view,06-02-2025 05:49,533.56,Mumbai,Mobile,0,Yes,55+,Other,3.25,Out of Stock,
U865,P740,Sports,view,12-04-2025 06:24,984.32,Bangalore,Tablet,0,Yes,45-54,Female,4.21,In Stock,
U971,P829,Electronics,view,19-04-2025 15:46,247.79,Hyderabad,Tablet,0,Yes,45-54,Male,4.11,In Stock,
U812,P769,Sports,purchase,26-12-2024 10:43,334.28,Delhi,Tablet,1,No,45-54,Male,3.69,In Stock,UPI
U797,P344,Toys,view,09-05-2025 00:22,296.37,Bangalore,Mobile,0,Yes,55+,Female,2.73,Out of Stock,
U817,P345,Sports,view,24-05-2025 17:37,954.47,Kolkata,Mobile,0,Yes,35-44,Male,1.64,Out of Stock,
U260,P983,Beauty,add_to_cart,05-05-2025 23:06,374.84,Hyderabad,Desktop,4,No,25-34,Male,4.36,In Stock,
U639,P869,Electronics,view,11-01-2025 01:23,389.01,Pune,Desktop,0,No,55+,Male,2.32,Out of Stock,
U336,P172,Clothing,purchase,04-02-2025 14:37,933.15,Chennai,Tablet,4,Yes,25-34,Female,2.36,Out of Stock,Net Banking
U314,P596,Beauty,view,11-02-2025 22:36,773.72,Bangalore,Tablet,0,No,45-54,Male,2.84,In Stock,
U810,P841,Home,add_to_cart,26-01-2025 21:43,745.38,Chennai,Desktop,5,No,45-54,Female,1.92,Out of Stock,
U427,P39,Toys,purchase,28-03-2025 22:36,207.24,Bangalore,Desktop,3,Yes,55+,Female,1.29,In Stock,Debit Card
U72,P431,Electronics,add_to_cart,26-04-2025 19:42,611.4,Bangalore,Tablet,5,No,25-34,Female,2.47,Out of Stock,
U572,P348,Electronics,add_to_cart,06-01-2025 00:31,96.89,Delhi,Tablet,3,No,35-44,Male,3.51,Out of Stock,
U515,P123,Sports,add_to_cart,16-04-2025 13:17,202.41,Kolkata,Tablet,2,No,35-44,Male,4.71,In Stock,
U282,P276,Toys,view,21-03-2025 22:13,971.68,Mumbai,Tablet,0,No,18-24,Male,4.6,Out of Stock,
U213,P92,Clothing,purchase,02-01-2025 10:27,266.21,Mumbai,Desktop,3,Yes,25-34,Male,3.79,Out of Stock,Credit Card
U533,P689,Home,purchase,14-03-2025 14:00,682.82,Kolkata,Desktop,4,Yes,35-44,Other,1.23,In Stock,Debit Card
U346,P541,Beauty,purchase,24-01-2025 05:47,337.86,Kolkata,Desktop,1,Yes,35-44,Female,4.09,In Stock,Credit Card
U447,P709,Clothing,purchase,13-04-2025 15:48,999.17,Pune,Mobile,3,No,25-34,Female,2.86,Out of Stock,Cash
U445,P432,Sports,add_to_cart,07-05-2025 15:33,891.55,Kolkata,Mobile,1,Yes,55+,Female,1.79,In Stock,
U769,P930,Home,purchase,09-12-2024 06:05,969.53,Kolkata,Desktop,1,Yes,45-54,Male,4.52,Out of Stock,Credit Card
U451,P230,Clothing,add_to_cart,11-12-2024 12:30,954.26,Hyderabad,Mobile,1,Yes,45-54,Male,4.57,In Stock,
U262,P194,Electronics,purchase,22-03-2025 03:00,278.94,Bangalore,Mobile,4,No,45-54,Other,2.74,Out of Stock,Debit Card
U392,P801,Clothing,view,21-02-2025 12:37,273.47,Delhi,Mobile,0,Yes,18-24,Other,1.52,Out of Stock,
U167,P841,Beauty,view,31-03-2025 10:16,713.56,Pune,Tablet,0,Yes,45-54,Other,4.29,In Stock,
U547,P136,Beauty,add_to_cart,24-12-2024 16:22,571.71,Bangalore,Desktop,5,No,45-54,Male,2.07,Out of Stock,
U542,P265,Home,view,06-01-2025 11:58,463.33,Delhi,Mobile,0,Yes,18-24,Female,2.28,In Stock,
U819,P108,Clothing,purchase,13-12-2024 20:29,666.43,Kolkata,Mobile,1,Yes,18-24,Male,4.53,Out of Stock,Debit Card
U105,P606,Sports,purchase,06-02-2025 08:53,628.17,Delhi,Tablet,5,Yes,45-54,Male,3.18,In Stock,Net Banking
U863,P740,Beauty,view,08-03-2025 17:45,241.55,Mumbai,Mobile,0,Yes,45-54,Other,3.46,In Stock,
U285,P460,Books,purchase,10-01-2025 07:44,342.66,Mumbai,Desktop,1,No,35-44,Other,1.43,In Stock,Cash
U940,P725,Beauty,purchase,01-05-2025 13:35,513.85,Bangalore,Mobile,5,Yes,45-54,Male,1.31,Out of Stock,Net Banking
U853,P780,Beauty,view,15-12-2024 06:29,1012.36,Hyderabad,Tablet,0,Yes,45-54,Other,3.17,In Stock,
U934,P126,Sports,add_to_cart,09-02-2025 19:52,760.06,Hyderabad,Tablet,4,No,25-34,Female,4.7,Out of Stock,
U768,P404,Electronics,purchase,15-05-2025 17:00,666.38,Hyderabad,Mobile,2,Yes,25-34,Female,3.9,In Stock,Debit Card
U48,P307,Home,view,31-01-2025 17:13,896.37,Mumbai,Desktop,0,No,25-34,Male,4.2,Out of Stock,
U716,P44,Books,add_to_cart,21-05-2025 12:01,582.11,Delhi,Desktop,1,No,45-54,Female,4.83,Out of Stock,
U559,P600,Home,add_to_cart,24-01-2025 09:04,90.02,Kolkata,Tablet,1,Yes,25-34,Other,2.38,In Stock,
U962,P392,Sports,view,27-01-2025 12:34,717.89,Pune,Desktop,0,Yes,25-34,Other,3.45,Out of Stock,
U604,P822,Sports,add_to_cart,23-12-2024 10:06,711.62,Kolkata,Mobile,5,No,35-44,Other,4.65,In Stock,
U511,P726,Clothing,add_to_cart,12-12-2024 12:53,984.66,Chennai,Mobile,1,No,25-34,Other,3.88,Out of Stock,
